30.0	0
30.0	25.6
30.0	38.4
31.0	46.08
31.0	51.2
31.0	54.8571
31.0	57.6
31.0	59.7333
31.0	61.44
31.0	62.8364
31.0	64
32.0	64.9846
32.0	65.8286
32.0	66.56
32.0	67.2
32.0	67.7647
32.0	68.2507
32.0	68.7158
32.0	69.12
33.0	69.4857
33.0	69.8182
33.0	70.1217
33.0	70.4
33.0	70.656
33.0	70.8923
33.0	71.1111
33.0	71.3143
34.0	71.5034
34.0	71.68
34.0	71.8452
34.0	72
34.0	72.1455
34.0	71.9924
34.0	72.2278
34.0	72.4509
35.0	72.6625
35.0	73.0994
35.0	73.0546
35.0	73.2365
35.0	73.41
35.0	73.5756
35.0	73.7338
35.0	73.8851
36.0	74.03
36.0	74.1688
36.0	74.3019
36.0	74.4296
36.0	74.5524
36.0	74.6704
36.0	74.7839
36.0	74.8933
36.0	75.1958
37.0	75.2941
37.0	74.0827
37.0	74.1949
37.0	74.3034
37.0	74.3842
37.0	74.486
37.0	74.5846
38.0	74.6801
38.0	74.7727
38.0	74.8625
38.0	74.9495
38.0	75.034
38.0	75.116
38.0	75.1611
38.0	75.1765
38.0	75.1821
39.0	75.2263
39.0	75.2401
39.0	75.2535
39.0	75.2665
39.0	75.2792
39.0	75.2916
39.0	75.3036
39.0	75.3153
40.0	75.3266
40.0	75.3377
40.0	75.3485
40.0	75.3591
40.0	75.3694
40.0	75.3794
40.0	75.3892
40.0	75.382
41.0	75.4268
41.0	75.4706
41.0	75.4832
41.0	75.5085
41.0	75.5162
41.0	75.5237
41.0	75.5311
41.0	75.5383
42.0	75.5453
42.0	75.5522
42.0	75.5589
42.0	75.5655
42.0	75.572
42.0	75.5783
42.0	75.5845
43.0	75.5906
43.0	75.6263
43.0	75.6475
43.0	75.682
43.0	75.719
43.0	75.7626
43.0	75.7952
43.0	75.8328
43.0	75.8697
44.0	75.906
44.0	75.9417
44.0	75.9767
44.0	76.0111
44.0	76.045
44.0	76.0783
44.0	76.111
44.0	76.1432
45.0	76.1748
45.0	76.206
45.0	76.2354
45.0	76.2605
45.0	76.2852
45.0	76.3094
45.0	76.3333
45.0	76.3618
46.0	76.3898
46.0	75.8379
46.0	75.8692
46.0	75.9
46.0	75.9304
46.0	75.9579
46.0	75.9828
46.0	76.0073
47.0	76.0315
47.0	76.0599
47.0	76.0878
47.0	76.1154
47.0	76.1426
47.0	76.1694
47.0	76.1958
47.0	76.2219
48.0	76.2476
48.0	76.273
48.0	76.298
48.0	76.3227
48.0	76.3471
48.0	76.0393
48.0	76.0651
48.0	76.0905
49.0	75.934
49.0	75.96
49.0	75.9855
49.0	76.0108
49.0	76.0357
49.0	76.0604
49.0	76.0847
49.0	76.1087
50.0	76.1325
50.0	76.1559
50.0	76.1791
50.0	77.1674
50.0	77.1846
50.0	77.2178
50.0	77.2373
50.0	77.2567
51.0	76.9681
51.0	76.9874
51.0	77.0105
51.0	77.0337
51.0	77.0569
51.0	77.0801
51.0	77.1033
51.0	77.1265
52.0	77.1498
52.0	77.173
52.0	77.1963
52.0	77.2196
52.0	77.2449
52.0	77.2662
52.0	77.2865
52.0	77.3097
53.0	77.3329
53.0	77.3561
53.0	77.3793
53.0	77.4026
53.0	77.4258
53.0	77.4491
53.0	77.4724
53.0	77.4957
53.0	77.519
54.0	77.5424
54.0	77.5631
54.0	77.5826
54.0	77.602
54.0	77.6883
54.0	77.6844
54.0	77.6805
54.0	77.6202
55.0	77.5606
55.0	77.6202
55.0	77.6649
55.0	77.6688
55.0	77.6727
55.0	77.6766
55.0	77.6805
55.0	77.6844
56.0	77.6883
56.0	77.6922
56.0	77.6961
56.0	77.6923
56.0	77.6884
56.0	77.6845
56.0	77.6806
56.0	77.6099
56.0	77.606
57.0	78.0686
57.0	78.0802
57.0	78.0763
57.0	78.1508
57.0	78.1639
57.0	78.1678
57.0	78.1718
57.0	78.1757
58.0	78.1796
58.0	78.1835
58.0	78.1875
58.0	78.1914
58.0	78.1953
58.0	78.2143
58.0	78.2497
58.0	78.2719
58.0	78.3114
59.0	78.3333
59.0	78.3686
59.0	78.4039
59.0	78.4393
59.0	78.4747
59.0	78.5101
59.0	78.5456
59.0	78.5811
60.0	78.6166
60.0	78.6522
60.0	78.672
60.0	78.5807
60.0	78.6094
60.0	78.645
60.0	78.6005
60.0	78.5724
61.0	78.5882
61.0	78.604
61.0	78.637
61.0	78.6626
61.0	78.6982
61.0	78.7339
61.0	78.7533
61.0	78.7887
61.0	78.8228
62.0	78.8583
62.0	78.8939
62.0	78.9295
62.0	78.9052
62.0	78.9441
62.0	78.949
62.0	78.9118
62.0	78.8796
63.0	78.8954
63.0	78.9205
63.0	78.9376
63.0	78.9463
63.0	78.951
63.0	78.9629
63.0	78.9708
63.0	79.0663
63.0	79.0822
64.0	79.0981
64.0	79.114
64.0	79.1299
64.0	79.1458
64.0	79.0855
64.0	78.9543
64.0	78.9272
64.0	78.9431
65.0	78.9255
65.0	78.9423
65.0	78.9621
65.0	78.9819
65.0	79.0017
65.0	79.0215
65.0	79.0374
65.0	79.0533
66.0	79.5486
66.0	79.5673
66.0	79.4859
66.0	79.5993
66.0	79.5178
66.0	79.5356
66.0	79.5516
66.0	79.5894
66.0	79.6125
67.0	79.6285
67.0	79.6445
67.0	79.5839
67.0	79.5103
67.0	79.5363
67.0	79.5522
67.0	79.5682
67.0	79.5842
68.0	79.6105
68.0	79.5565
68.0	79.5025
68.0	79.4417
68.0	79.7801
68.0	79.8013
68.0	79.8213
68.0	79.7985
69.0	79.9805
69.0	80.0605
69.0	80.0806
69.0	80.1008
69.0	80.1209
69.0	80.1338
69.0	80.0797
69.0	80.0998
69.0	80.1199
70.0	80.1401
70.0	80.1602
70.0	80.0517
70.0	80.0678
70.0	80.0898
70.0	80.11
70.0	80.1276
70.0	80.4722
71.0	80.4896
71.0	80.5098
71.0	80.526
71.0	80.5421
71.0	80.5513
71.0	80.4624
71.0	80.3636
71.0	80.3757
72.0	80.3878
72.0	80.3999
72.0	80.3948
72.0	80.415
72.0	80.4327
72.0	80.4553
72.0	80.4755
72.0	80.4957
72.0	80.5159
73.0	80.5362
73.0	80.5564
73.0	80.5766
73.0	80.5969
73.0	80.6172
73.0	80.6374
73.0	80.6578
73.0	80.678
73.0	80.6982
74.0	80.7111
74.0	80.6595
74.0	80.6838
74.0	80.708
74.0	80.7322
74.0	80.7565
74.0	80.7807
74.0	80.8636
75.0	80.8839
75.0	80.7977
75.0	80.7715
75.0	80.7877
75.0	80.8039
75.0	80.8201
75.0	80.8363
75.0	80.8525
75.0	80.8687
76.0	80.882
76.0	80.7969
76.0	80.7502
76.0	80.7714
76.0	80.725
76.0	80.7533
76.0	80.7816
76.0	80.8099
77.0	80.8383
77.0	80.8667
77.0	80.8951
77.0	80.8424
77.0	80.8627
77.0	80.883
77.0	80.9033
77.0	80.9236
77.0	80.9366
78.0	80.8768
78.0	80.8971
78.0	80.9174
78.0	80.9377
78.0	80.9519
78.0	80.9632
78.0	80.889
78.0	80.9052
79.0	80.9215
79.0	80.9377
79.0	80.7453
79.0	80.7827
79.0	80.674
79.0	80.6826
79.0	80.7494
79.0	80.7561
79.0	80.7723
80.0	80.7885
80.0	80.8303
80.0	80.9768
80.0	81.0001
80.0	81.0164
80.0	81.0422
80.0	81.1378
80.0	81.1539
80.0	81.2534
81.0	81.1988
81.0	81.1325
81.0	81.1233
81.0	81.1436
81.0	81.1935
81.0	81.2139
81.0	81.2342
81.0	81.256
82.0	81.2764
82.0	81.2967
82.0	81.2403
82.0	81.277
82.0	81.2242
82.0	81.2761
